year,country,gdiincj992,gptincj992,rdiincj992,rptincj992
1983,TL,0.5598000000000001,0.5698,29.7541,31.8757
1984,TL,0.56,0.5698,29.7775,31.8757
1985,TL,0.5599000000000001,0.5698,29.7712,31.8757
1986,TL,0.5599000000000001,0.5698,29.7648,31.8757
1987,TL,0.56,0.5698,29.776,31.8757
1988,TL,0.5599000000000001,0.5698,29.769,31.8757
1989,TL,0.5599000000000001,0.5698,29.7678,31.8757
1990,TL,0.56,0.5698,29.7786,31.8757
1991,TL,0.5628000000000001,0.5698,30.2548,31.8757
1992,TL,0.5627,0.5698,30.2267,31.8757
1993,TL,0.5625,0.5698,30.1955,31.8757
1994,TL,0.5623,0.5698,30.1671,31.8757
1995,TL,0.5618000000000001,0.5698,30.0739,31.8757
1996,TL,0.5614,0.5698,30.0088,31.8757
1997,TL,0.5613,0.5698,29.9937,31.8757
1998,TL,0.5614,0.5698,30.0046,31.8757
1999,TL,0.5616,0.5698,30.0383,31.8757
2000,TL,0.562,0.5698,30.1094,31.8757
2001,TL,0.5616,0.5698,30.0458,31.8757
2002,TL,0.5486,0.5542,27.8718,29.1598
2003,TL,0.5354,0.5389,25.8775,26.7865
2004,TL,0.5255000000000001,0.5284,24.4787,25.299
2005,TL,0.5141,0.5161,22.9995,23.6938
2006,TL,0.5032,0.5032,21.6739,22.1456
2007,TL,0.5024000000000001,0.4926,21.4805,20.965
2008,TL,0.4973,0.4938,20.949,21.0977
2009,TL,0.5049,0.4981,21.7708,21.5691
2010,TL,0.5046,0.4993,21.7505,21.6939
2011,TL,0.5039,0.4985,21.6558,21.6147
2012,TL,0.4986,0.496,21.0845,21.3423
2013,TL,0.497,0.496,20.9213,21.344
2014,TL,0.4992,0.4982,21.1577,21.5834
2015,TL,0.4915,0.4977,20.3907,21.5297
2016,TL,0.4853,0.4983,19.8008,21.5946
2017,TL,0.4835,0.4977,19.635,21.5264
2018,TL,0.4849,0.4965,19.7558,21.3998
2019,TL,0.488,0.4965,20.0403,21.3998
2020,TL,0.4692,0.4965,18.3725,21.3998
2021,TL,0.4531,0.4965,17.0921,21.3998
2022,TL,0.4531,0.4965,17.0853,21.3998
2023,TL,0.4577,0.4965,17.4346,21.3998
1980,TM,0.5647,0.3026,30.3253,8.0042
1981,TM,0.5647,0.3009,30.3198,7.963200000000001
1982,TM,0.5637,0.2993,30.1564,7.9232
1983,TM,0.5647,0.2977,30.3254,7.8841
1984,TM,0.5652,0.2961,30.4131,7.8459
1985,TM,0.5654,0.2946,30.4382,7.8085
1986,TM,0.5653,0.2937,30.4219,7.783300000000001
1987,TM,0.5654,0.2929,30.4472,7.7586
1988,TM,0.5655,0.2921,30.4642,7.7343
1989,TM,0.5650000000000001,0.2953,30.3749,7.7895
1990,TM,0.5659000000000001,0.3092,30.5244,7.961
1991,TM,0.5650000000000001,0.343,30.3729,9.588600000000001
1992,TM,0.5649000000000001,0.3768,30.361,11.4591
1993,TM,0.5655,0.4105,30.4561,13.6313
1994,TM,0.5680000000000001,0.4443,30.8738,16.1845
1995,TM,0.5632,0.478,30.0764,19.2286
1996,TM,0.5626,0.5117,29.9863,22.9203
1997,TM,0.5642,0.5454,30.2463,27.4908
1998,TM,0.5615,0.5793,29.7892,33.2964
1999,TM,0.5662,0.5798,30.5702,33.396
2000,TM,0.5645,0.5808,30.2925,33.5958
2001,TM,0.5661,0.5836,30.5904,34.1411
2002,TM,0.5714,0.5864,31.5187,34.7163
2003,TM,0.5686,0.5849,31.0212,34.4171
2004,TM,0.5634,0.5788,30.1203,33.2031
2005,TM,0.5705,0.5868,31.3914,34.8164
2006,TM,0.5717,0.5873,31.6153,34.9012
2007,TM,0.5719000000000001,0.5852,31.6325,34.4853
2008,TM,0.5755,0.5907,32.345,35.6392
2009,TM,0.5817,0.5958,33.5091,36.7687
2010,TM,0.5812,0.5945,33.3948,36.4648
2011,TM,0.5763,0.5912000000000001,32.4614,35.7379
2012,TM,0.5782,0.5920000000000001,32.8184,35.9265
2013,TM,0.5780000000000001,0.5912000000000001,32.7605,35.7354
2014,TM,0.5741,0.5870000000000001,32.0341,34.845
2015,TM,0.5725,0.5830000000000001,31.7211,34.028
2016,TM,0.5804,0.5932000000000001,33.237,36.1771
2017,TM,0.5826,0.5961000000000001,33.674,36.826
2018,TM,0.5855,0.5966,34.2583,36.93980000000001
2019,TM,0.5836,0.5966,33.9113,36.93980000000001
2020,TM,0.5790000000000001,0.5966,33.0252,36.93980000000001
2021,TM,0.5828,0.5966,33.756,36.93980000000001
2022,TM,0.5858,0.5966,34.3382,36.93980000000001
2023,TM,0.5854,0.5966,34.2645,36.93980000000001
1980,TN,0.6391,0.6405000000000001,45.561,46.1559
1981,TN,0.6397,0.6405000000000001,45.68380000000001,46.1559
1982,TN,0.6362,0.6405000000000001,44.8002,46.1559
1983,TN,0.639,0.6405000000000001,45.5013,46.1559
1984,TN,0.639,0.6405000000000001,45.5194,46.1559
1985,TN,0.6407,0.6405000000000001,45.9707,46.1559
1986,TN,0.6399,0.6405000000000001,45.7607,46.1559
1987,TN,0.6396000000000001,0.6405000000000001,45.6803,46.1559
1988,TN,0.6393,0.6405000000000001,45.5783,46.1559
1989,TN,0.6407,0.6405000000000001,45.9435,46.1559
1990,TN,0.6418,0.6405000000000001,46.2471,46.1559
1991,TN,0.6393,0.6405000000000001,45.5914,46.1559
1992,TN,0.6389,0.6405000000000001,45.4557,46.1559
1993,TN,0.6362,0.6405000000000001,44.74780000000001,46.1559
1994,TN,0.6355000000000001,0.6405000000000001,44.5581,46.1559
1995,TN,0.6372,0.6405000000000001,44.9986,46.1559
1996,TN,0.6388,0.6405000000000001,45.4302,46.1559
1997,TN,0.6387,0.6405000000000001,45.4045,46.1559
1998,TN,0.6373,0.6405000000000001,44.9962,46.1559
1999,TN,0.6378,0.6405000000000001,45.1235,46.1559
2000,TN,0.6349,0.6405000000000001,44.3652,46.1559
2001,TN,0.6346,0.6405000000000001,44.2535,46.1559
2002,TN,0.6319,0.6405000000000001,43.5896,46.1559
2003,TN,0.6328,0.6405000000000001,43.8386,46.1559
2004,TN,0.6325000000000001,0.6405000000000001,43.7581,46.1559
2005,TN,0.63,0.6405000000000001,43.1637,46.1559
2006,TN,0.6241,0.6342,41.8491,44.6652
2007,TN,0.6166,0.6283000000000001,40.20200000000001,43.3027
2008,TN,0.6083000000000001,0.6227,38.4772,42.0525
2009,TN,0.6041000000000001,0.6173000000000001,37.6514,40.9014
2010,TN,0.5977,0.6122000000000001,36.3935,39.8379
2011,TN,0.5867,0.6215,34.6296,42.1964
2012,TN,0.5891000000000001,0.6196,34.7807,41.3646
2013,TN,0.5849,0.6177,33.7235,40.5805
2014,TN,0.5831000000000001,0.6177,33.3926,40.5805
2015,TN,0.5885,0.6177,34.3498,40.5805
2016,TN,0.5913,0.6177,34.8315,40.5805
2017,TN,0.5905,0.6177,34.6929,40.5805
2018,TN,0.5936,0.6177,35.2735,40.5805
2019,TN,0.5883,0.6177,34.2836,40.5805
2020,TN,0.5884,0.6177,34.303,40.5805
2021,TN,0.5889,0.6177,34.402,40.5805
2022,TN,0.5888,0.6177,34.3932,40.5805
2023,TN,0.5888,0.6177,34.3876,40.5805
1980,TR,0.5800000000000001,0.6606000000000001,32.3221,50.4751
1981,TR,0.5828,0.6606000000000001,32.7841,50.4751
1982,TR,0.5839,0.6606000000000001,32.9739,50.4751
1983,TR,0.5893,0.6606000000000001,33.8405,50.4751
1984,TR,0.597,0.6606000000000001,35.1973,50.4751
1985,TR,0.6001000000000001,0.6606000000000001,35.7437,50.4751
1986,TR,0.595,0.6606000000000001,34.8348,50.4751
1987,TR,0.5927,0.6606000000000001,34.4176,50.4751
1988,TR,0.5896,0.6544,33.9652,48.8415
1989,TR,0.5818,0.6482,32.7104,47.27220000000001
1990,TR,0.5756,0.642,31.7741,45.7634
1991,TR,0.5700000000000001,0.6358,30.9496,44.3117
1992,TR,0.5630000000000001,0.6296,29.9506,42.914
1993,TR,0.5547000000000001,0.6234000000000001,28.829,41.5672
1994,TR,0.5514,0.6172000000000001,28.4166,40.2686
1995,TR,0.5575,0.6171,29.2362,40.1988
1996,TR,0.5544,0.617,28.7969,40.1291
1997,TR,0.5273,0.6169,25.4171,40.0593
1998,TR,0.5304,0.6168,25.7446,39.9896
1999,TR,0.5229,0.6168,24.885,39.9199
2000,TR,0.5726,0.6167,31.3726,39.8502
2001,TR,0.5685,0.6166,30.6995,39.7805
2002,TR,0.5753,0.6165,31.7515,39.7108
2003,TR,0.5690000000000001,0.6081,30.8422,38.0774
2004,TR,0.5605,0.5956,29.5133,35.6102
2005,TR,0.5421,0.5740000000000001,27.0414,31.9734
2006,TR,0.5309,0.5587,25.5641,29.5932
2007,TR,0.522,0.5525,24.4928,28.7137
2008,TR,0.5285000000000001,0.5616,25.285,30.0103
2009,TR,0.5303,0.5793,25.5843,32.8167
2010,TR,0.5315,0.5676,25.616,30.7953
2011,TR,0.5366000000000001,0.5706,26.2909,31.2889
2012,TR,0.5376000000000001,0.5690000000000001,26.3648,30.9977
2013,TR,0.5311,0.5568000000000001,25.6112,29.253
2014,TR,0.5401,0.5739000000000001,27.205,32.2845
2015,TR,0.5464,0.5799000000000001,28.0392,33.2381
2016,TR,0.5475,0.5792,27.8534,32.7831
2017,TR,0.555,0.5833,28.7915,33.3309
2018,TR,0.5549000000000001,0.5854,28.8116,33.7589
2019,TR,0.537,0.5701,26.3941,31.2387
2020,TR,0.5475,0.5865,27.849,33.9256
2021,TR,0.547,0.5740000000000001,27.7432,31.9048
2022,TR,0.5782,0.5949,32.2535,35.3359
2023,TR,0.5969,0.6152000000000001,35.5238,39.30880000000001
1980,TT,0.5959,0.6777000000000001,38.3485,65.09870000000001
1981,TT,0.5949,0.6777000000000001,38.0817,65.09870000000001
1982,TT,0.6143000000000001,0.6777000000000001,42.6555,65.09870000000001
1983,TT,0.6117,0.6777000000000001,41.7606,65.09870000000001
1984,TT,0.6019,0.6777000000000001,39.2883,65.09870000000001
1985,TT,0.6033000000000001,0.6777000000000001,39.5049,65.09870000000001
1986,TT,0.6163000000000001,0.6777000000000001,42.5063,65.09870000000001
1987,TT,0.6095,0.6777000000000001,40.7715,65.09870000000001
1988,TT,0.6131,0.6777000000000001,41.4991,65.09870000000001
1989,TT,0.6077,0.6777000000000001,40.2462,65.09870000000001
1990,TT,0.6187,0.6777000000000001,43.0632,65.09870000000001
1991,TT,0.6047,0.6777000000000001,39.5748,65.09870000000001
1992,TT,0.6107,0.6777000000000001,40.8821,65.09870000000001
1993,TT,0.6169,0.6777000000000001,42.4241,65.09870000000001
1994,TT,0.6208,0.6777000000000001,43.3915,65.09870000000001
1995,TT,0.6197,0.6777000000000001,43.1848,65.09870000000001
1996,TT,0.6152000000000001,0.6777000000000001,42.0208,65.09870000000001
1997,TT,0.626,0.6777000000000001,44.8887,65.09870000000001
1998,TT,0.6405000000000001,0.6777000000000001,49.1405,65.09870000000001
1999,TT,0.6369,0.6777000000000001,48.0213,65.09870000000001
2000,TT,0.6298,0.6777000000000001,46.2832,65.09870000000001
2001,TT,0.6338,0.687,47.5081,69.6958
2002,TT,0.6398,0.6859000000000001,49.1416,69.20830000000001
2003,TT,0.6275000000000001,0.6809000000000001,45.1717,65.3178
2004,TT,0.6279,0.6762,45.2989,62.97940000000001
2005,TT,0.6082000000000001,0.6766,40.4064,63.5544
2006,TT,0.5883,0.6723,35.9478,60.9603
2007,TT,0.6112000000000001,0.6794,40.7627,63.2056
2008,TT,0.5978,0.6755,37.8171,61.6979
2009,TT,0.5864,0.6676000000000001,35.2431,58.9222
2010,TT,0.5903,0.6661,35.902,57.8376
2011,TT,0.5697,0.6595000000000001,31.8578,55.1451
2012,TT,0.5708,0.6535000000000001,32.0268,52.9772
2013,TT,0.5825,0.6564,34.055,53.4348
2014,TT,0.5681,0.6503,31.3925,51.4516
2015,TT,0.5773,0.6494,33.0323,51.2222
2016,TT,0.5965,0.6506000000000001,36.5071,51.3128
2017,TT,0.5998,0.6492,37.4223,51.2619
2018,TT,0.5991000000000001,0.6533,37.2452,52.4558
2019,TT,0.5904,0.6493,35.5386,51.38
2020,TT,0.6186,0.673,42.61810000000001,62.4044
2021,TT,0.6047,0.655,38.9073,54.2679
2022,TT,0.5944,0.6425000000000001,36.5836,49.6909
2023,TT,0.5945,0.6425000000000001,36.5873,49.6909
1980,TV,0.3927,0.4403,12.9455,16.2005
1981,TV,0.3936,0.4412,13.0023,16.2741
1982,TV,0.3945,0.4421,13.0602,16.3494
1983,TV,0.3954,0.443,13.1196,16.4265
1984,TV,0.3963,0.444,13.1803,16.5054
1985,TV,0.3972,0.4449,13.2426,16.5861
1986,TV,0.3982,0.4459,13.3064,16.6688
1987,TV,0.3992,0.4469,13.3717,16.7536
1988,TV,0.4002,0.4479,13.4387,16.8404
1989,TV,0.4012,0.449,13.5073,16.9294
1990,TV,0.4023,0.45,13.5776,17.0207
1991,TV,0.4036,0.4515,13.6925,17.1709
1992,TV,0.4048,0.453,13.8036,17.3163
1993,TV,0.4061,0.4544,13.9113,17.457
1994,TV,0.4073,0.4558,14.0156,17.5935
1995,TV,0.4085,0.4571,14.1167,17.7257
1996,TV,0.4097,0.4584,14.2147,17.8539
1997,TV,0.4109,0.4596,14.3099,17.9784
1998,TV,0.412,0.4608,14.4021,18.0992
1999,TV,0.4132,0.462,14.4918,18.2165
2000,TV,0.4143,0.4631,14.5789,18.3305
2001,TV,0.4231,0.4719,15.2379,19.1606
2002,TV,0.4318,0.4805,15.9105,20.0076
2003,TV,0.4404,0.489,16.5968,20.8718
2004,TV,0.4489,0.4972,17.2974,21.7539
2005,TV,0.4573,0.5052,18.0127,22.6543
2006,TV,0.4655,0.5131,18.7432,23.5738
2007,TV,0.4735,0.5207,19.4894,24.5128
2008,TV,0.4814000000000001,0.5282,20.2518,25.472
2009,TV,0.4892,0.5356000000000001,21.031,26.4521
2010,TV,0.4968,0.5428000000000001,21.8274,27.4537
2011,TV,0.4989,0.5447000000000001,22.0541,27.7359
2012,TV,0.5009,0.5466,22.2726,28.008
2013,TV,0.5028,0.5483,22.4835,28.2705
2014,TV,0.5046,0.55,22.6871,28.524
2015,TV,0.5063,0.5516,22.8839,28.7689
2016,TV,0.508,0.5531,23.074,29.0056
2017,TV,0.5096,0.5546,23.258,29.2345
2018,TV,0.5111,0.556,23.4359,29.456
2019,TV,0.5125000000000001,0.5574,23.6083,29.6705
2020,TV,0.5139,0.5587,23.7753,29.8783
2021,TV,0.5139,0.5587,23.7753,29.8783
2022,TV,0.5139,0.5587,23.7752,29.8783
2023,TV,0.5139,0.5587,23.7752,29.8783
1980,TW,0.4383,0.4668,15.6548,18.1523
1981,TW,0.4356,0.4668,15.4368,18.1523
1982,TW,0.4452,0.4816,16.1499,19.6126
1983,TW,0.4469,0.4806,16.3165,19.5236
1984,TW,0.4521,0.484,16.7158,19.8632
1985,TW,0.4636,0.4963,17.79,21.2799
1986,TW,0.4592,0.4896,17.3674,20.4904
1987,TW,0.4637,0.4936,17.7805,20.9359
1988,TW,0.4529,0.486,16.8122,20.1031
1989,TW,0.4586,0.4951,17.312,21.1141
1990,TW,0.4584,0.502,17.2714,21.9592
1991,TW,0.4671,0.5065000000000001,18.1429,22.5217
1992,TW,0.4592,0.5001,17.3456,21.7222
1993,TW,0.4674,0.5071,18.0818,22.5875
1994,TW,0.4757,0.516,19.0094,23.7786
1995,TW,0.482,0.5234,19.7011,24.8362
1996,TW,0.4885,0.5278,20.3872,25.5151
1997,TW,0.4932,0.5333,20.9476,26.3591
1998,TW,0.5005000000000001,0.5432,21.8418,27.9525
1999,TW,0.5065000000000001,0.5486,22.6139,28.8734
2000,TW,0.513,0.562,23.46,31.2693
2001,TW,0.5442,0.5875,27.9881,36.5436
2002,TW,0.5465,0.5872,28.4428,36.633
2003,TW,0.5607,0.602,30.8108,39.9541
2004,TW,0.5602,0.6025,30.7474,40.0797
2005,TW,0.5676,0.6137,32.2651,43.4684
2006,TW,0.5681,0.614,32.5196,44.0502
2007,TW,0.5725,0.6179,33.3648,45.1015
2008,TW,0.5533,0.6033000000000001,29.7916,41.16
2009,TW,0.5558000000000001,0.6048,30.0334,40.9251
2010,TW,0.5757,0.6235,33.6613,45.9755
2011,TW,0.5657,0.6167,31.8024,44.1501
2012,TW,0.5568000000000001,0.6078,30.0723,41.2458
2013,TW,0.555,0.6064,29.7574,40.8147
2014,TW,0.5697,0.6236,32.1233,44.9274
2015,TW,0.5524,0.6071000000000001,29.3086,40.91540000000001
2016,TW,0.5631,0.6197,31.0153,43.9052
2017,TW,0.5507000000000001,0.6052000000000001,28.8834,39.8512
2018,TW,0.5495,0.6052000000000001,28.7057,39.8512
2019,TW,0.5507000000000001,0.6052000000000001,28.8827,39.8512
2020,TW,0.5421,0.6052000000000001,27.5591,39.8512
2021,TW,0.5457000000000001,0.6052000000000001,28.0871,39.8512
2022,TW,0.5496,0.6079,28.7201,40.6102
2023,TW,0.5504,0.6079,28.8469,40.6102
1980,TZ,0.5316000000000001,0.5276000000000001,25.2223,25.1039
1981,TZ,0.536,0.5276000000000001,25.8353,25.1039
1982,TZ,0.5392,0.5276000000000001,26.2871,25.1039
1983,TZ,0.5401,0.5276000000000001,26.4147,25.1039
1984,TZ,0.535,0.5276000000000001,25.6916,25.1039
1985,TZ,0.5396000000000001,0.5276000000000001,26.3385,25.1039
1986,TZ,0.5396000000000001,0.5276000000000001,26.3393,25.1039
1987,TZ,0.5389,0.5276000000000001,26.2312,25.1039
1988,TZ,0.5415,0.5276000000000001,26.6014,25.1039
1989,TZ,0.5393,0.5276000000000001,26.2991,25.1039
1990,TZ,0.5411,0.5276000000000001,26.5448,25.1039
1991,TZ,0.5402,0.5276000000000001,26.424,25.1039
1992,TZ,0.5411,0.53,26.5935,25.4482
1993,TZ,0.5435,0.5324,26.9653,25.7978
1994,TZ,0.5457000000000001,0.5347000000000001,27.3116,26.1528
1995,TZ,0.5478000000000001,0.5371,27.6543,26.5133
1996,TZ,0.5498000000000001,0.5394,27.9994,26.8795
1997,TZ,0.5511,0.5418000000000001,28.2386,27.2515
1998,TZ,0.5569000000000001,0.5441,29.203,27.6294
1999,TZ,0.5579000000000001,0.5465,29.4164,28.0134
2000,TZ,0.56,0.5489,29.8159,28.4037
2001,TZ,0.5627,0.5537000000000001,30.2391,29.1363
2002,TZ,0.5664,0.5586,30.8464,29.888
2003,TZ,0.5700000000000001,0.5635,31.4417,30.6593
2004,TZ,0.5720000000000001,0.5683,31.7961,31.451
2005,TZ,0.5745,0.5732,32.2187,32.2641
2006,TZ,0.5765,0.5781000000000001,32.5736,33.0994
2007,TZ,0.5825,0.5830000000000001,33.6248,33.9577
2008,TZ,0.5792,0.5791000000000001,32.936,33.197
2009,TZ,0.5800000000000001,0.5752,33.0022,32.4638
2010,TZ,0.5769000000000001,0.5713,32.3829,31.7566
2011,TZ,0.5735,0.5674,31.7344,31.0739
2012,TZ,0.5764,0.5717,32.2484,31.8002
2013,TZ,0.5793,0.5760000000000001,32.7859,32.5476
2014,TZ,0.5848,0.5803,33.79660000000001,33.3169
2015,TZ,0.5871000000000001,0.5847,34.2656,34.1092
2016,TZ,0.5894,0.5890000000000001,34.7244,34.9255
2017,TZ,0.5923,0.5933,35.3033,35.7669
2018,TZ,0.5913,0.5933,35.1116,35.7669
2019,TZ,0.5904,0.5933,34.9565,35.7669
2020,TZ,0.5946,0.5933,35.7459,35.7669
2021,TZ,0.5941000000000001,0.5933,35.657,35.7669
2022,TZ,0.5941000000000001,0.5933,35.6615,35.7669
2023,TZ,0.5942000000000001,0.5933,35.6822,35.7669
1980,UA,0.3669,0.3026,11.4865,8.0042
1981,UA,0.367,0.3009,11.4914,7.963200000000001
1982,UA,0.3667,0.2993,11.475,7.9232
1983,UA,0.3674,0.2977,11.514,7.8841
1984,UA,0.3675,0.2961,11.5194,7.8459
1985,UA,0.3673,0.2946,11.5068,7.8085
1986,UA,0.3676,0.2937,11.5247,7.783300000000001
1987,UA,0.368,0.2929,11.5453,7.7586
1988,UA,0.3686,0.2921,11.5739,7.7343
1989,UA,0.3696,0.2953,11.6288,7.7895
1990,UA,0.3682,0.3092,11.5543,7.961
1991,UA,0.3662,0.3923,11.4473,12.3953
1992,UA,0.364,0.4753,11.3387,19.0959
1993,UA,0.3656,0.475,11.4949,19.2335
1994,UA,0.3501,0.4824,10.757,19.9639
1995,UA,0.3948,0.5096,13.3569,22.8729
1996,UA,0.3493,0.4474,10.6255,16.876
1997,UA,0.3256,0.4175,9.5432,14.6641
1998,UA,0.3118,0.376,8.8183,12.0774
1999,UA,0.3283,0.3578,9.249,11.0612
2000,UA,0.3441,0.3801,10.0423,12.2466
2001,UA,0.3727,0.408,11.4847,13.9323
2002,UA,0.3667,0.4081,11.1669,13.9262
2003,UA,0.3763,0.4181,11.6982,14.6643
2004,UA,0.3917,0.4323,12.6167,15.6094
2005,UA,0.3587,0.412,10.7793,14.1944
2006,UA,0.3773,0.4253,11.9312,15.1939
2007,UA,0.3713,0.4047,11.4253,13.7132
2008,UA,0.3632,0.3945,11.0501,13.109
2009,UA,0.328,0.3678,9.398100000000001,11.5817
2010,UA,0.315,0.3485,8.7857,10.6169
2011,UA,0.3365,0.3456,9.4848,10.4676
2012,UA,0.2937,0.3239,7.8708,9.4341
2013,UA,0.2893,0.3195,7.814900000000001,9.3367
2014,UA,0.3183,0.3437,8.943,10.3964
2015,UA,0.3443,0.3686,10.1837,11.7106
2016,UA,0.3612,0.3884,10.9806,12.7894
2017,UA,0.3605,0.386,10.8793,12.6183
2018,UA,0.3542,0.3787,10.5827,12.2839
2019,UA,0.3588,0.3828,10.7834,12.4891
2020,UA,0.3547,0.3828,10.603,12.4891
2021,UA,0.3591,0.3828,10.7886,12.4891
2022,UA,0.3572,0.3828,10.7076,12.4891
2023,UA,0.3582,0.3828,10.7554,12.4891
1980,UG,0.6158,0.6019,39.9848,37.2751
1981,UG,0.6159,0.6019,40.0353,37.2751
1982,UG,0.6154000000000001,0.6019,39.8862,37.2751
1983,UG,0.6161,0.6019,40.0563,37.2751
1984,UG,0.617,0.6019,40.2565,37.2751
1985,UG,0.6173000000000001,0.6019,40.2954,37.2751
1986,UG,0.6179,0.6019,40.4796,37.2751
1987,UG,0.6141,0.6019,39.5965,37.2751
1988,UG,0.6164000000000001,0.6019,40.1263,37.2751
1989,UG,0.617,0.6019,40.2726,37.2751
1990,UG,0.6174000000000001,0.6019,40.3609,37.2751
1991,UG,0.6177,0.6019,40.4146,37.2751
1992,UG,0.6163000000000001,0.6019,40.0876,37.2751
1993,UG,0.6095,0.5948,38.7031,35.9735
1994,UG,0.6025,0.5877,37.3372,34.722
1995,UG,0.5952000000000001,0.5806,35.9477,33.5175
1996,UG,0.5891000000000001,0.5735,34.8246,32.35760000000001
1997,UG,0.6004,0.5867,37.0699,34.6937
1998,UG,0.612,0.5999,39.5142,37.22790000000001
1999,UG,0.6225,0.6131,41.957,39.9865
2000,UG,0.63,0.6215,43.5882,41.7212
2001,UG,0.6372,0.6299,45.21120000000001,43.5373
2002,UG,0.6452,0.6383,47.10590000000001,45.4407
2003,UG,0.6346,0.6289,44.6476,43.39100000000001
2004,UG,0.6232,0.6194000000000001,42.0875,41.4327
2005,UG,0.6133000000000001,0.61,40.0952,39.5597
2006,UG,0.6162000000000001,0.6134000000000001,40.7333,40.2533
2007,UG,0.6188,0.6167,41.2594,40.957
2008,UG,0.624,0.62,42.4366,41.671
2009,UG,0.6294000000000001,0.6233000000000001,43.6293,42.39550000000001
2010,UG,0.6167,0.6122000000000001,40.653,39.9113
2011,UG,0.6072000000000001,0.6011000000000001,38.5951,37.5874
2012,UG,0.5953,0.5899,36.1113,35.4087
2013,UG,0.5974,0.5942000000000001,36.5645,36.2676
2014,UG,0.6024,0.5986,37.6292,37.1543
2015,UG,0.6067,0.6029,38.6053,38.0702
2016,UG,0.6101,0.6072000000000001,39.3805,39.0168
2017,UG,0.6125,0.6091,39.7515,39.2336
2018,UG,0.6156,0.611,40.2087,39.45
2019,UG,0.6182000000000001,0.613,40.6259,39.6661
2020,UG,0.6186,0.613,40.7578,39.6661
2021,UG,0.6177,0.613,40.524,39.6661
2022,UG,0.6169,0.613,40.3258,39.6661
2023,UG,0.6169,0.613,40.3211,39.6661
1980,US,0.3723,0.454,11.3642,16.7683
1981,US,0.3842,0.4605,12.0876,17.3518
1982,US,0.3969,0.4677,12.7615,17.9692
1983,US,0.4109,0.4803,13.6425,19.2099
1984,US,0.4267,0.4889,14.8181,20.2156
1985,US,0.428,0.4908,14.9138,20.4081
1986,US,0.4287,0.4923,14.805,20.5268
1987,US,0.4312,0.5003000000000001,15.1104,21.4695
1988,US,0.4484,0.5145000000000001,16.5055,23.1439
1989,US,0.4412,0.5111,15.9439,22.7186
1990,US,0.4402,0.5126000000000001,15.8485,22.888
1991,US,0.4339,0.5114000000000001,15.374,22.8177
1992,US,0.4424,0.5236000000000001,16.0339,24.5143
1993,US,0.4345,0.5211,15.4037,24.1493
1994,US,0.434,0.5201,15.3628,24.0781
1995,US,0.4405,0.5284,15.8536,25.2164
1996,US,0.4484,0.5356000000000001,16.4863,26.2418
1997,US,0.4545,0.5418000000000001,16.9783,27.1275
1998,US,0.4574,0.5433,17.1851,27.2974
1999,US,0.4623,0.5467000000000001,17.562,27.7798
2000,US,0.4674,0.5501,17.9818,28.2313
2001,US,0.4611,0.5438000000000001,17.5178,27.2569
2002,US,0.4585,0.5402,17.3357,26.8133
2003,US,0.4622,0.544,17.6446,27.4499
2004,US,0.4666,0.551,18.0605,28.5507
2005,US,0.4722,0.5616,18.5717,30.2808
2006,US,0.4782,0.5678000000000001,19.1101,31.2906
2007,US,0.4714,0.5645,18.4764,30.6218
2008,US,0.4635,0.5624,17.7224,30.3304
2009,US,0.4609,0.557,17.511,29.6404
2010,US,0.4704,0.5675,18.4206,31.4343
2011,US,0.4756,0.5731,18.8819,32.4769
2012,US,0.4904,0.5840000000000001,20.3335,34.4883
2013,US,0.4805,0.5773,19.3258,33.2086
2014,US,0.4854,0.5841000000000001,19.7972,34.5221
2015,US,0.4827,0.5831000000000001,19.5214,34.2789
2016,US,0.4848,0.5851000000000001,19.6932,34.8481
2017,US,0.4864,0.5805,19.8431,33.5554
2018,US,0.4945000000000001,0.5836,20.6654,34.1686
2019,US,0.4904,0.5805,20.2272,33.4622
2020,US,0.4564,0.5739000000000001,17.1319,32.4052
2021,US,0.451,0.5831000000000001,16.6823,34.0472
2022,US,0.462,0.5883,17.5187,34.963
2023,US,0.4673,0.5869,18.017,34.6248
1980,UY,0.5786,0.5855,32.6501,34.0195
1981,UY,0.5745,0.5855,31.9203,34.0195
1982,UY,0.5650000000000001,0.5855,30.3372,34.0195
1983,UY,0.5718,0.5855,31.4559,34.0195
1984,UY,0.5778,0.5855,32.4921,34.0195
1985,UY,0.5776,0.5855,32.4427,34.0195
1986,UY,0.5757,0.5855,32.12130000000001,34.0195
1987,UY,0.5751000000000001,0.5855,32.0264,34.0195
1988,UY,0.5757,0.5855,32.13200000000001,34.0195
1989,UY,0.5767,0.5855,32.3046,34.0195
1990,UY,0.5772,0.5855,32.3876,34.0195
1991,UY,0.5777,0.5855,32.4764,34.0195
1992,UY,0.5750000000000001,0.5855,32.0175,34.0195
1993,UY,0.5713,0.5855,31.396,34.0195
1994,UY,0.5678000000000001,0.5855,30.8146,34.0195
1995,UY,0.5679000000000001,0.5855,30.8412,34.0195
1996,UY,0.5657,0.5855,30.4721,34.0195
1997,UY,0.5660000000000001,0.5855,30.5334,34.0195
1998,UY,0.5663,0.5855,30.5872,34.0195
1999,UY,0.5658000000000001,0.5855,30.4861,34.0195
2000,UY,0.5736,0.5855,31.748,34.0195
