unit,year,country,variable,value
g,1985,KP,gdiincj992,0.485282280881819
g,1986,KP,gdiincj992,0.485406389061712
g,1987,KP,gdiincj992,0.484363731384551
g,1988,KP,gdiincj992,0.483232336865996
g,1989,KP,gdiincj992,0.482460593475736
g,1990,KP,gdiincj992,0.481989292936131
g,1991,KP,gdiincj992,0.491157078846879
g,1992,KP,gdiincj992,0.498638445170833
g,1993,KP,gdiincj992,0.506934170682893
g,1994,KP,gdiincj992,0.510284107402281
g,1995,KP,gdiincj992,0.507403099474054
g,1996,KP,gdiincj992,0.50538649882462
g,1997,KP,gdiincj992,0.505588840897513
g,1998,KP,gdiincj992,0.507538195787514
g,1999,KP,gdiincj992,0.514668144899812
g,2000,KP,gdiincj992,0.522785693707867
g,2001,KP,gdiincj992,0.530952213860505
g,2002,KP,gdiincj992,0.545982436547906
g,2003,KP,gdiincj992,0.547108751981888
g,2004,KP,gdiincj992,0.546851911626025
g,2005,KP,gdiincj992,0.546526694507374
g,2006,KP,gdiincj992,0.540664110698845
g,2007,KP,gdiincj992,0.541219256765999
g,2008,KP,gdiincj992,0.544198626384784
g,2009,KP,gdiincj992,0.556427267091856
g,2010,KP,gdiincj992,0.562620022024355
g,2011,KP,gdiincj992,0.552259977067955
g,2012,KP,gdiincj992,0.539267675832058
g,2013,KP,gdiincj992,0.541021341404551
g,2014,KP,gdiincj992,0.535337720169792
g,2015,KP,gdiincj992,0.536138634169539
g,2016,KP,gdiincj992,0.537548374239371
g,2017,KP,gdiincj992,0.537432571879691
g,2018,KP,gdiincj992,0.536319267800373
g,2019,KP,gdiincj992,0.536317984047656
g,2020,KP,gdiincj992,0.481216727567389
g,2021,KP,gdiincj992,0.481216698288936
g,2022,KP,gdiincj992,0.481216698288936
g,1981,KR,gdiincj992,0.406539665340162
g,1982,KR,gdiincj992,0.404880168496135
g,1983,KR,gdiincj992,0.377459896375115
g,1984,KR,gdiincj992,0.37379703609507
g,1985,KR,gdiincj992,0.368516280338298
g,1986,KR,gdiincj992,0.368871121745826
g,1987,KR,gdiincj992,0.362513132739821
g,1988,KR,gdiincj992,0.355512918541791
g,1989,KR,gdiincj992,0.34532252316464
g,1990,KR,gdiincj992,0.33726574663288
g,1991,KR,gdiincj992,0.358551092985948
g,1992,KR,gdiincj992,0.331221099447411
g,1993,KR,gdiincj992,0.329119018880803
g,1994,KR,gdiincj992,0.327705190801297
g,1995,KR,gdiincj992,0.325595092478217
g,1996,KR,gdiincj992,0.3452514452214
g,1997,KR,gdiincj992,0.338160827785593
g,1998,KR,gdiincj992,0.339625158362057
g,1999,KR,gdiincj992,0.352081366974463
g,2000,KR,gdiincj992,0.357643375433396
g,2001,KR,gdiincj992,0.372482635754345
g,2002,KR,gdiincj992,0.383208441331053
g,2003,KR,gdiincj992,0.384068082057851
g,2004,KR,gdiincj992,0.392942485252682
g,2005,KR,gdiincj992,0.397090752994675
g,2006,KR,gdiincj992,0.414229060280698
g,2007,KR,gdiincj992,0.405149017959363
g,2008,KR,gdiincj992,0.42649313516192
g,2009,KR,gdiincj992,0.408653896888083
g,2010,KR,gdiincj992,0.428832226753293
g,2011,KR,gdiincj992,0.419968465076565
g,2012,KR,gdiincj992,0.41678029712006
g,2013,KR,gdiincj992,0.408684613220515
g,2014,KR,gdiincj992,0.410558792287918
g,2015,KR,gdiincj992,0.382079034005264
g,2016,KR,gdiincj992,0.420317649497974
g,2017,KR,gdiincj992,0.425130604921783
g,2018,KR,gdiincj992,0.417144913489542
g,2019,KR,gdiincj992,0.379026291050149
g,2020,KR,gdiincj992,0.376284053568526
g,2021,KR,gdiincj992,0.365510303102013
g,2022,KR,gdiincj992,0.365510101025649
g,1981,KS,gdiincj992,0.43658421402152
g,1982,KS,gdiincj992,0.436612693455704
g,1983,KS,gdiincj992,0.436649349240819
g,1984,KS,gdiincj992,0.436695819069375
g,1985,KS,gdiincj992,0.436748645919314
g,1986,KS,gdiincj992,0.436792526410702
g,1987,KS,gdiincj992,0.436792497115668
g,1988,KS,gdiincj992,0.43669134694191
g,1989,KS,gdiincj992,0.436406937364956
g,1990,KS,gdiincj992,0.435925535404655
g,1991,KS,gdiincj992,0.435431700522635
g,1992,KS,gdiincj992,0.434308188790503
g,1993,KS,gdiincj992,0.433670654103361
g,1994,KS,gdiincj992,0.433956038110151
g,1995,KS,gdiincj992,0.434460847508537
g,1996,KS,gdiincj992,0.435010753228438
g,1997,KS,gdiincj992,0.43557025822152
g,1998,KS,gdiincj992,0.435603984095799
g,1999,KS,gdiincj992,0.435296106013817
g,2000,KS,gdiincj992,0.435816861794422
g,2001,KS,gdiincj992,0.440836785789419
g,2002,KS,gdiincj992,0.431296918122957
g,2003,KS,gdiincj992,0.423635088048016
g,2004,KS,gdiincj992,0.416841509419293
g,2005,KS,gdiincj992,0.422421558314073
g,2006,KS,gdiincj992,0.423479583397747
g,2007,KS,gdiincj992,0.425802454045158
g,2008,KS,gdiincj992,0.428387866973729
g,2009,KS,gdiincj992,0.406392285422948
g,2010,KS,gdiincj992,0.42256251121203
g,2011,KS,gdiincj992,0.404540227600339
g,2012,KS,gdiincj992,0.407034253543037
g,2013,KS,gdiincj992,0.400629774142335
g,2014,KS,gdiincj992,0.384081773453737
g,2015,KS,gdiincj992,0.381863108191728
g,2016,KS,gdiincj992,0.380122600070813
g,2017,KS,gdiincj992,0.384284270427122
g,2018,KS,gdiincj992,0.378888752387681
g,2019,KS,gdiincj992,0.384755719817411
g,2020,KS,gdiincj992,0.37952427881701
g,2021,KS,gdiincj992,0.382957424209145
g,2022,KS,gdiincj992,0.383870882262126
g,1981,KW,gdiincj992,0.639935718669314
g,1982,KW,gdiincj992,0.638088261231438
g,1983,KW,gdiincj992,0.638489954456738
g,1984,KW,gdiincj992,0.639661979581135
g,1985,KW,gdiincj992,0.63963358634966
g,1986,KW,gdiincj992,0.635848842937776
g,1987,KW,gdiincj992,0.639526131775042
g,1988,KW,gdiincj992,0.637757676300168
g,1989,KW,gdiincj992,0.640194060814153
g,1990,KW,gdiincj992,0.635076431467311
g,1991,KW,gdiincj992,0.634372903471125
g,1992,KW,gdiincj992,0.63535114985099
g,1993,KW,gdiincj992,0.635965269386979
g,1994,KW,gdiincj992,0.635374206448709
g,1995,KW,gdiincj992,0.63640291131204
g,1996,KW,gdiincj992,0.636243764247403
g,1997,KW,gdiincj992,0.636597121844858
g,1998,KW,gdiincj992,0.63780733453742
g,1999,KW,gdiincj992,0.637725493244652
g,2000,KW,gdiincj992,0.637268093403485
g,2001,KW,gdiincj992,0.634073170041091
g,2002,KW,gdiincj992,0.635778353450647
g,2003,KW,gdiincj992,0.635358620777318
g,2004,KW,gdiincj992,0.636859548942233
g,2005,KW,gdiincj992,0.636401368799795
g,2006,KW,gdiincj992,0.634203464546381
g,2007,KW,gdiincj992,0.633758202528249
g,2008,KW,gdiincj992,0.632838644678863
g,2009,KW,gdiincj992,0.62850246337387
g,2010,KW,gdiincj992,0.627931842470218
g,2011,KW,gdiincj992,0.628823330586648
g,2012,KW,gdiincj992,0.628267542661888
g,2013,KW,gdiincj992,0.626857525321824
g,2014,KW,gdiincj992,0.625309081265094
g,2015,KW,gdiincj992,0.620397275948129
g,2016,KW,gdiincj992,0.620009993958497
g,2017,KW,gdiincj992,0.620953013158029
g,2018,KW,gdiincj992,0.618587597668885
g,2019,KW,gdiincj992,0.617270731914346
g,2020,KW,gdiincj992,0.616625826177085
g,2021,KW,gdiincj992,0.616622723098835
g,2022,KW,gdiincj992,0.616622677580445
g,1981,KZ,gdiincj992,0.451999183085729
g,1982,KZ,gdiincj992,0.452023342089042
g,1983,KZ,gdiincj992,0.452048323829345
g,1984,KZ,gdiincj992,0.452075622236723
g,1985,KZ,gdiincj992,0.452107498336829
g,1986,KZ,gdiincj992,0.452141132369192
g,1987,KZ,gdiincj992,0.452176314779685
g,1988,KZ,gdiincj992,0.452217712421753
g,1989,KZ,gdiincj992,0.451945150493824
g,1990,KZ,gdiincj992,0.451738782466869
g,1991,KZ,gdiincj992,0.451347118987833
g,1992,KZ,gdiincj992,0.451876322355549
g,1993,KZ,gdiincj992,0.450687712398746
g,1994,KZ,gdiincj992,0.460141034167926
g,1995,KZ,gdiincj992,0.478159714927338
g,1996,KZ,gdiincj992,0.507334471163507
g,1997,KZ,gdiincj992,0.511132360283845
g,1998,KZ,gdiincj992,0.518731402435193
g,1999,KZ,gdiincj992,0.506948646733996
g,2000,KZ,gdiincj992,0.496202745120925
g,2001,KZ,gdiincj992,0.5042997699558
g,2002,KZ,gdiincj992,0.516796280363607
g,2003,KZ,gdiincj992,0.499523456048213
g,2004,KZ,gdiincj992,0.453985663969956
g,2005,KZ,gdiincj992,0.463621492862188
g,2006,KZ,gdiincj992,0.460525043748977
g,2007,KZ,gdiincj992,0.445220387036832
g,2008,KZ,gdiincj992,0.445585182036048
g,2009,KZ,gdiincj992,0.483918351117659
g,2010,KZ,gdiincj992,0.482481289328874
g,2011,KZ,gdiincj992,0.465866126826054
g,2012,KZ,gdiincj992,0.474457955758044
g,2013,KZ,gdiincj992,0.482357443926634
g,2014,KZ,gdiincj992,0.467031493814986
g,2015,KZ,gdiincj992,0.450014781596781
g,2016,KZ,gdiincj992,0.482421719125096
g,2017,KZ,gdiincj992,0.493637835535676
g,2018,KZ,gdiincj992,0.495421303992139
g,2019,KZ,gdiincj992,0.491209453176563
g,2020,KZ,gdiincj992,0.490206670300271
g,2021,KZ,gdiincj992,0.428412781104974
g,2022,KZ,gdiincj992,0.428412700589227
g,1981,LA,gdiincj992,0.57169974007212
g,1982,LA,gdiincj992,0.571701791011947
g,1983,LA,gdiincj992,0.571977159988023
g,1984,LA,gdiincj992,0.571891653888777
g,1985,LA,gdiincj992,0.572319691472536
g,1986,LA,gdiincj992,0.572388357274704
g,1987,LA,gdiincj992,0.572202577378356
g,1988,LA,gdiincj992,0.570130929302383
g,1989,LA,gdiincj992,0.570974734136122
g,1990,LA,gdiincj992,0.571067491699321
g,1991,LA,gdiincj992,0.57028516290535
g,1992,LA,gdiincj992,0.569894469083795
g,1993,LA,gdiincj992,0.572143831831482
g,1994,LA,gdiincj992,0.57442457779436
g,1995,LA,gdiincj992,0.576420013887414
g,1996,LA,gdiincj992,0.577600576618551
g,1997,LA,gdiincj992,0.579201423352771
g,1998,LA,gdiincj992,0.576001926863448
g,1999,LA,gdiincj992,0.571370604253516
g,2000,LA,gdiincj992,0.570793310998575
g,2001,LA,gdiincj992,0.570791986410825
g,2002,LA,gdiincj992,0.569060429044228
g,2003,LA,gdiincj992,0.569673604935062
g,2004,LA,gdiincj992,0.575183968020092
g,2005,LA,gdiincj992,0.575681172726028
g,2006,LA,gdiincj992,0.578582455948123
g,2007,LA,gdiincj992,0.578991444877012
g,2008,LA,gdiincj992,0.575725776151472
g,2009,LA,gdiincj992,0.573134409187055
g,2010,LA,gdiincj992,0.576873571259682
g,2011,LA,gdiincj992,0.573790139098257
g,2012,LA,gdiincj992,0.57088511957658
g,2013,LA,gdiincj992,0.575982297494676
g,2014,LA,gdiincj992,0.58345406347366
g,2015,LA,gdiincj992,0.586126507658129
g,2016,LA,gdiincj992,0.59064770608623
g,2017,LA,gdiincj992,0.592715685420913
g,2018,LA,gdiincj992,0.595633358518853
g,2019,LA,gdiincj992,0.59504682135654
g,2020,LA,gdiincj992,0.594457117929061
g,2021,LA,gdiincj992,0.566573434075494
g,2022,LA,gdiincj992,0.566573419079745
g,1981,LB,gdiincj992,0.564160500703515
g,1982,LB,gdiincj992,0.564358350821294
g,1983,LB,gdiincj992,0.566626036730028
g,1984,LB,gdiincj992,0.569121636172234
g,1985,LB,gdiincj992,0.571025886272032
g,1986,LB,gdiincj992,0.571572464228183
g,1987,LB,gdiincj992,0.572668454414341
g,1988,LB,gdiincj992,0.572917158630965
g,1989,LB,gdiincj992,0.569811223167783
g,1990,LB,gdiincj992,0.568017765524282
g,1991,LB,gdiincj992,0.565444503584494
g,1992,LB,gdiincj992,0.569610744788868
g,1993,LB,gdiincj992,0.568133400939459
g,1994,LB,gdiincj992,0.545708564338952
g,1995,LB,gdiincj992,0.55904866327576
g,1996,LB,gdiincj992,0.545489681320078
g,1997,LB,gdiincj992,0.529981999351293
g,1998,LB,gdiincj992,0.553596051469803
g,1999,LB,gdiincj992,0.560270933101812
g,2000,LB,gdiincj992,0.569840086917367
g,2001,LB,gdiincj992,0.588397021211449
g,2002,LB,gdiincj992,0.583341632748606
g,2003,LB,gdiincj992,0.575116685565526
g,2004,LB,gdiincj992,0.585035721806378
g,2005,LB,gdiincj992,0.585571172742277
g,2006,LB,gdiincj992,0.562167731631305
g,2007,LB,gdiincj992,0.566138371844254
g,2008,LB,gdiincj992,0.610935183156656
g,2009,LB,gdiincj992,0.621367199774511
g,2010,LB,gdiincj992,0.624750611249134
g,2011,LB,gdiincj992,0.621725762829769
g,2012,LB,gdiincj992,0.634638485518082
g,2013,LB,gdiincj992,0.627706667301766
g,2014,LB,gdiincj992,0.626285668495413
g,2015,LB,gdiincj992,0.592613888531325
g,2016,LB,gdiincj992,0.583505893647526
g,2017,LB,gdiincj992,0.58330944678525
g,2018,LB,gdiincj992,0.574022933456277
g,2019,LB,gdiincj992,0.574932252515488
g,2020,LB,gdiincj992,0.573737257207235
g,2021,LB,gdiincj992,0.573737283269715
g,2022,LB,gdiincj992,0.573737268310346
g,1981,LK,gdiincj992,0.521079685627772
g,1982,LK,gdiincj992,0.520518057972918
g,1983,LK,gdiincj992,0.51900322005325
g,1984,LK,gdiincj992,0.523914938782259
g,1985,LK,gdiincj992,0.523462594319316
g,1986,LK,gdiincj992,0.528881844502152
g,1987,LK,gdiincj992,0.528903119775361
g,1988,LK,gdiincj992,0.529970633581708
g,1989,LK,gdiincj992,0.531778840240023
g,1990,LK,gdiincj992,0.535465522218672
g,1991,LK,gdiincj992,0.535344154336777
g,1992,LK,gdiincj992,0.540015822598285
g,1993,LK,gdiincj992,0.54322605050022
g,1994,LK,gdiincj992,0.545529492127887
g,1995,LK,gdiincj992,0.54686774472205
g,1996,LK,gdiincj992,0.554045667551101
g,1997,LK,gdiincj992,0.563280796829048
g,1998,LK,gdiincj992,0.570461921063835
g,1999,LK,gdiincj992,0.578621780540384
g,2000,LK,gdiincj992,0.584954376850995
g,2001,LK,gdiincj992,0.590829800710559
g,2002,LK,gdiincj992,0.598520529521984
g,2003,LK,gdiincj992,0.599050273057919
g,2004,LK,gdiincj992,0.59450750313507
g,2005,LK,gdiincj992,0.592386894005536
g,2006,LK,gdiincj992,0.591504590520238
g,2007,LK,gdiincj992,0.582271988024431
g,2008,LK,gdiincj992,0.568869888320101
g,2009,LK,gdiincj992,0.558555672924804
g,2010,LK,gdiincj992,0.573836006843443
g,2011,LK,gdiincj992,0.577339934489309
g,2012,LK,gdiincj992,0.582155030462118
g,2013,LK,gdiincj992,0.574691689341165
g,2014,LK,gdiincj992,0.576510202972159
g,2015,LK,gdiincj992,0.575211484244569
g,2016,LK,gdiincj992,0.57637757066319
g,2017,LK,gdiincj992,0.579348836280992
g,2018,LK,gdiincj992,0.575699982411564
g,2019,LK,gdiincj992,0.574920218490618
g,2020,LK,gdiincj992,0.574278543583191
g,2021,LK,gdiincj992,0.515820495167777
g,2022,LK,gdiincj992,0.515820518509049
g,1981,LR,gdiincj992,0.520502195852563
g,1982,LR,gdiincj992,0.515339818325073
g,1983,LR,gdiincj992,0.513231998817818
g,1984,LR,gdiincj992,0.515410078432363
g,1985,LR,gdiincj992,0.518400264890461
g,1986,LR,gdiincj992,0.519776885398934
g,1987,LR,gdiincj992,0.524610203205055
g,1988,LR,gdiincj992,0.523052101878848
g,1989,LR,gdiincj992,0.535728947189718
g,1990,LR,gdiincj992,0.535701264556382
g,1991,LR,gdiincj992,0.536529420902303
g,1992,LR,gdiincj992,0.53708126217197
g,1993,LR,gdiincj992,0.537656486747835
g,1994,LR,gdiincj992,0.538278865915066
g,1995,LR,gdiincj992,0.538937136187755
g,1996,LR,gdiincj992,0.53958972034185
g,1997,LR,gdiincj992,0.540564191672923
g,1998,LR,gdiincj992,0.541253467008419
g,1999,LR,gdiincj992,0.541934100391934
g,2000,LR,gdiincj992,0.542693088992284
g,2001,LR,gdiincj992,0.54495221006345
g,2002,LR,gdiincj992,0.547357495126546
g,2003,LR,gdiincj992,0.547690211944015
g,2004,LR,gdiincj992,0.540488857770471
g,2005,LR,gdiincj992,0.541537876447686
g,2006,LR,gdiincj992,0.535313065139782
g,2007,LR,gdiincj992,0.535449889778851
g,2008,LR,gdiincj992,0.533660376151412
g,2009,LR,gdiincj992,0.529733260850504
g,2010,LR,gdiincj992,0.452924140454594
g,2011,LR,gdiincj992,0.465809251549533
g,2012,LR,gdiincj992,0.498577123293131
g,2013,LR,gdiincj992,0.505721379609297
g,2014,LR,gdiincj992,0.510265388892795
g,2015,LR,gdiincj992,0.514962310212221
g,2016,LR,gdiincj992,0.521423604836151
g,2017,LR,gdiincj992,0.521982751661056
g,2018,LR,gdiincj992,0.521642641715578
g,2019,LR,gdiincj992,0.523086522870265
g,2020,LR,gdiincj992,0.522393388782026
g,2021,LR,gdiincj992,0.522393328129644
g,2022,LR,gdiincj992,0.522393380545642
g,1981,LS,gdiincj992,0.672037147360413
g,1982,LS,gdiincj992,0.691263602851095
g,1983,LS,gdiincj992,0.695065204084443
g,1984,LS,gdiincj992,0.695317194616379
g,1985,LS,gdiincj992,0.689736069212699
g,1986,LS,gdiincj992,0.688490060371791
g,1987,LS,gdiincj992,0.689865169317386
g,1988,LS,gdiincj992,0.693928101065161
g,1989,LS,gdiincj992,0.696811697669091
g,1990,LS,gdiincj992,0.703475426165049
g,1991,LS,gdiincj992,0.704423729461055
g,1992,LS,gdiincj992,0.707775259467937
g,1993,LS,gdiincj992,0.711529438057994
g,1994,LS,gdiincj992,0.716316166604294
g,1995,LS,gdiincj992,0.701512590738886
g,1996,LS,gdiincj992,0.686558869304385
g,1997,LS,gdiincj992,0.671800115899991
g,1998,LS,gdiincj992,0.657672417842196
g,1999,LS,gdiincj992,0.641950228874148
g,2000,LS,gdiincj992,0.632116433712536
g,2001,LS,gdiincj992,0.609811849210644
g,2002,LS,gdiincj992,0.600748823835254
g,2003,LS,gdiincj992,0.595638649058252
g,2004,LS,gdiincj992,0.587211381973038
g,2005,LS,gdiincj992,0.590044115247888
g,2006,LS,gdiincj992,0.575393026228909
g,2007,LS,gdiincj992,0.558620275077143
g,2008,LS,gdiincj992,0.54961567168899
g,2009,LS,gdiincj992,0.528450553883163
g,2010,LS,gdiincj992,0.549320438088603
g,2011,LS,gdiincj992,0.534082370534998
g,2012,LS,gdiincj992,0.514070210521153
g,2013,LS,gdiincj992,0.515782256014404
g,2014,LS,gdiincj992,0.509774523430275
g,2015,LS,gdiincj992,0.524120907020727
g,2016,LS,gdiincj992,0.531295245691846
g,2017,LS,gdiincj992,0.522212044390123
g,2018,LS,gdiincj992,0.518805785473412
g,2019,LS,gdiincj992,0.520096271989883
g,2020,LS,gdiincj992,0.519686800220348
g,2021,LS,gdiincj992,0.519686806273945
g,2022,LS,gdiincj992,0.519686712123053
g,1981,LT,gdiincj992,0.342569225773807
g,1982,LT,gdiincj992,0.342680694144229
g,1983,LT,gdiincj992,0.342846154039205
g,1984,LT,gdiincj992,0.343035210525546
g,1985,LT,gdiincj992,0.34323147728139
g,1986,LT,gdiincj992,0.343351280547461
g,1987,LT,gdiincj992,0.343478045613141
g,1988,LT,gdiincj992,0.343596746799823
g,1989,LT,gdiincj992,0.362493522009895
g,1990,LT,gdiincj992,0.381152285105631
g,1991,LT,gdiincj992,0.400652034736302
g,1992,LT,gdiincj992,0.417820758536981
g,1993,LT,gdiincj992,0.434026550599969
g,1994,LT,gdiincj992,0.458731274927807
g,1995,LT,gdiincj992,0.443828324454506
g,1996,LT,gdiincj992,0.434639244184167
g,1997,LT,gdiincj992,0.425761064643224
g,1998,LT,gdiincj992,0.41316412508447
g,1999,LT,gdiincj992,0.402543899991724
g,2000,LT,gdiincj992,0.429788012894658
g,2001,LT,gdiincj992,0.433124107621424
g,2002,LT,gdiincj992,0.430312948846376
g,2003,LT,gdiincj992,0.430161792770479
g,2004,LT,gdiincj992,0.462371078071823
g,2005,LT,gdiincj992,0.463232690472568
g,2006,LT,gdiincj992,0.447371245318095
g,2007,LT,gdiincj992,0.471855220747369
g,2008,LT,gdiincj992,0.47255136148927
g,2009,LT,gdiincj992,0.473948826328989
g,2010,LT,gdiincj992,0.45252871319982
g,2011,LT,gdiincj992,0.454778393061609
g,2012,LT,gdiincj992,0.475851953806036
g,2013,LT,gdiincj992,0.484019828553677
g,2014,LT,gdiincj992,0.516466335622965
g,2015,LT,gdiincj992,0.483929814459396
g,2016,LT,gdiincj992,0.481523328917113
g,2017,LT,gdiincj992,0.492214351226291
g,2018,LT,gdiincj992,0.467834846247248
g,2019,LT,gdiincj992,0.581881340024161
g,2020,LT,gdiincj992,0.578322941085023
g,2021,LT,gdiincj992,0.580658834457449
g,2022,LT,gdiincj992,0.580350552662823
g,1981,LU,gdiincj992,0.306024908449409
g,1982,LU,gdiincj992,0.275711740875792
g,1983,LU,gdiincj992,0.229801058165304
g,1984,LU,gdiincj992,0.254128777105649
g,1985,LU,gdiincj992,0.239250365500919
g,1986,LU,gdiincj992,0.259675803828493
g,1987,LU,gdiincj992,0.251811248643897
g,1988,LU,gdiincj992,0.270727119106581
g,1989,LU,gdiincj992,0.27464650314823
g,1990,LU,gdiincj992,0.292817731275576
g,1991,LU,gdiincj992,0.301458750417325
g,1992,LU,gdiincj992,0.301747224580076
g,1993,LU,gdiincj992,0.333819260732582
g,1994,LU,gdiincj992,0.346521693427647
g,1995,LU,gdiincj992,0.341125311428861
g,1996,LU,gdiincj992,0.340169008762878
g,1997,LU,gdiincj992,0.348575609978802
g,1998,LU,gdiincj992,0.369259282609789
g,1999,LU,gdiincj992,0.353838059057075
g,2000,LU,gdiincj992,0.370351647393719
g,2001,LU,gdiincj992,0.346145531908917
g,2002,LU,gdiincj992,0.342697776776632
g,2003,LU,gdiincj992,0.319155617144055
g,2004,LU,gdiincj992,0.359867314443107
g,2005,LU,gdiincj992,0.356207585471182
g,2006,LU,gdiincj992,0.370888599026372
g,2007,LU,gdiincj992,0.405748531328058
g,2008,LU,gdiincj992,0.370029331554605
g,2009,LU,gdiincj992,0.340597429531343
g,2010,LU,gdiincj992,0.359288028460305
g,2011,LU,gdiincj992,0.350890427084714
g,2012,LU,gdiincj992,0.376693110102309
g,2013,LU,gdiincj992,0.338930016415276
g,2014,LU,gdiincj992,0.342400858588491
g,2015,LU,gdiincj992,0.31698005700445
g,2016,LU,gdiincj992,0.322107072128496
g,2017,LU,gdiincj992,0.334849915082735
g,2018,LU,gdiincj992,0.309849477888505
g,2019,LU,gdiincj992,0.219192593596904
g,2020,LU,gdiincj992,0.225116561948614
g,2021,LU,gdiincj992,0.198769003487678
g,2022,LU,gdiincj992,0.198044730514595
g,1981,LV,gdiincj992,0.280465664090009
g,1982,LV,gdiincj992,0.280092210354022
g,1983,LV,gdiincj992,0.279484724432763
g,1984,LV,gdiincj992,0.279043334545976
g,1985,LV,gdiincj992,0.278282490205065
g,1986,LV,gdiincj992,0.277796703836672
g,1987,LV,gdiincj992,0.277169093241507
g,1988,LV,gdiincj992,0.276747463158285
g,1989,LV,gdiincj992,0.287621326002502
g,1990,LV,gdiincj992,0.301725836547335
g,1991,LV,gdiincj992,0.317272970396815
g,1992,LV,gdiincj992,0.334609760517298
g,1993,LV,gdiincj992,0.366305398928371
g,1994,LV,gdiincj992,0.38418470424141
g,1995,LV,gdiincj992,0.373478991216528
g,1996,LV,gdiincj992,0.398072958927321
g,1997,LV,gdiincj992,0.396692820197314
g,1998,LV,gdiincj992,0.395988872943041
g,1999,LV,gdiincj992,0.400413887063388
g,2000,LV,gdiincj992,0.411243102470285
g,2001,LV,gdiincj992,0.416525133594969
g,2002,LV,gdiincj992,0.426390495718328
g,2003,LV,gdiincj992,0.440139760571633
g,2004,LV,gdiincj992,0.436825765851785
g,2005,LV,gdiincj992,0.454801893707989
g,2006,LV,gdiincj992,0.424789147047072
g,2007,LV,gdiincj992,0.453077683372266
g,2008,LV,gdiincj992,0.437503256893281
g,2009,LV,gdiincj992,0.428730317232654
g,2010,LV,gdiincj992,0.40160747271704
g,2011,LV,gdiincj992,0.387893373268911
g,2012,LV,gdiincj992,0.386448337680942
g,2013,LV,gdiincj992,0.400150454001786
g,2014,LV,gdiincj992,0.392298894438163
g,2015,LV,gdiincj992,0.407778470093309
g,2016,LV,gdiincj992,0.395462890531831
g,2017,LV,gdiincj992,0.41605860949837
g,2018,LV,gdiincj992,0.414917952777005
g,2019,LV,gdiincj992,0.414603116388382
g,2020,LV,gdiincj992,0.402129588785082
g,2021,LV,gdiincj992,0.402460911543098
g,2022,LV,gdiincj992,0.402523888416303
g,1981,LY,gdiincj992,0.562376839445713
g,1982,LY,gdiincj992,0.563961382661251
g,1983,LY,gdiincj992,0.565015814491577
g,1984,LY,gdiincj992,0.565525070562458
g,1985,LY,gdiincj992,0.567552005003403
g,1986,LY,gdiincj992,0.566194824885365
g,1987,LY,gdiincj992,0.567281422578734
g,1988,LY,gdiincj992,0.568935799499059
g,1989,LY,gdiincj992,0.566805901719121
g,1990,LY,gdiincj992,0.562144196709166
g,1991,LY,gdiincj992,0.56021230592818
g,1992,LY,gdiincj992,0.556965396147742
g,1993,LY,gdiincj992,0.552277277849845
g,1994,LY,gdiincj992,0.549955244144572
g,1995,LY,gdiincj992,0.5472752790001
g,1996,LY,gdiincj992,0.547373684212333
g,1997,LY,gdiincj992,0.547798850048247
g,1998,LY,gdiincj992,0.549033362254786
g,1999,LY,gdiincj992,0.554349338943361
g,2000,LY,gdiincj992,0.554239765079849
g,2001,LY,gdiincj992,0.550382913525707
g,2002,LY,gdiincj992,0.543267953245792
g,2003,LY,gdiincj992,0.544850204207705
g,2004,LY,gdiincj992,0.54426599787107
g,2005,LY,gdiincj992,0.5438420131971
g,2006,LY,gdiincj992,0.542133352402274
g,2007,LY,gdiincj992,0.541465135452036
g,2008,LY,gdiincj992,0.538978733518826
g,2009,LY,gdiincj992,0.529790590392562
g,2010,LY,gdiincj992,0.530465167201868
g,2011,LY,gdiincj992,0.513494742674258
g,2012,LY,gdiincj992,0.513235472621172
g,2013,LY,gdiincj992,0.516702156060891
g,2014,LY,gdiincj992,0.521011296488302
g,2015,LY,gdiincj992,0.52749555942631
g,2016,LY,gdiincj992,0.525122649163904
g,2017,LY,gdiincj992,0.523430317016256
g,2018,LY,gdiincj992,0.5238371458854
g,2019,LY,gdiincj992,0.523820700184478
g,2020,LY,gdiincj992,0.523134663417453
g,2021,LY,gdiincj992,0.523205906743542
g,2022,LY,gdiincj992,0.523205942468493
g,1981,MA,gdiincj992,0.576094276060227
g,1982,MA,gdiincj992,0.576029587741164
g,1983,MA,gdiincj992,0.573950206752151
g,1984,MA,gdiincj992,0.576219019707018
g,1985,MA,gdiincj992,0.580307521258742
g,1986,MA,gdiincj992,0.580368704619936
g,1987,MA,gdiincj992,0.576469421060832
g,1988,MA,gdiincj992,0.579493099074554
g,1989,MA,gdiincj992,0.584092584282708
g,1990,MA,gdiincj992,0.585929750194765
g,1991,MA,gdiincj992,0.582315471281539
g,1992,MA,gdiincj992,0.579043244665801
g,1993,MA,gdiincj992,0.579421761654519
g,1994,MA,gdiincj992,0.579193416801068
g,1995,MA,gdiincj992,0.575149965522076
g,1996,MA,gdiincj992,0.570473099367382
g,1997,MA,gdiincj992,0.566819236725593
g,1998,MA,gdiincj992,0.564944660419325
g,1999,MA,gdiincj992,0.567581294605262
g,2000,MA,gdiincj992,0.58018183377725
g,2001,MA,gdiincj992,0.579580032529886
g,2002,MA,gdiincj992,0.579304456678653
